uniek_id,gml_id,gml_parent_id,gml_parent_property,geometrie,gid,identificatie,oppervlakte,status,gebruiksdoel,openbare_ruimte,huisnummer,huisletter,toevoeging,postcode,woonplaats,bouwjaar,pandidentificatie,pandstatus,rdf_seealso,fme_geometry,gml_pointProperty,gml_multiPointProperty,fme_geometry_0_,fme_geometry_1_,fme_geometry_2_,Straat,Huisnummer,Postcode
dolomieten55  ,verblijfsobject.bag:0344010000133741,,member,,6617750,0344010000133741,120,Verblijfsobject in gebruik,woonfunctie,Dolomieten,55,,,3524VE,Utrecht,1977,0344100000036857,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000133741,fme_point,,,,,,Dolomieten,55,3524 VE
van eysingalaan346  ,verblijfsobject.bag:0344010000011727,,member,,6617803,0344010000011727,76,Verblijfsobject in gebruik,woonfunctie,Van Eysingalaan,346,,,3527VV,Utrecht,1962,0344100000033250,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000011727,fme_point,,,,,,Van Eysingalaan,346,3527 VV
chathams61  ,verblijfsobject.bag:0344010000011358,,member,,6617839,0344010000011358,94,Verblijfsobject in gebruik,woonfunctie,Chathams,61,,,3524JS,Utrecht,1985,0344100000078876,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000011358,fme_point,,,,,,Chathams,61,3524 JS
van eysingalaan361  ,verblijfsobject.bag:0344010000136908,,member,,6617989,0344010000136908,74,Verblijfsobject in gebruik,woonfunctie,Van Eysingalaan,361,,,3527VK,Utrecht,1960,0344100000049645,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000136908,fme_point,,,,,,Van Eysingalaan,361,3527 VK
furkabaan34  ,verblijfsobject.bag:0344010000013044,,member,,6618066,0344010000013044,100,Verblijfsobject in gebruik,woonfunctie,Furkabaan,34,,,3524ZJ,Utrecht,1983,0344100000005991,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000013044,fme_point,,,,,,Furkabaan,34,3524 ZJ
albert van dalsumlaan501  ,verblijfsobject.bag:0344010000133995,,member,,6618158,0344010000133995,93,Verblijfsobject in gebruik,woonfunctie,Albert van Dalsumlaan,501,,,3584HL,Utrecht,1979,0344100000056532,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000133995,fme_point,,,,,,Albert van Dalsumlaan,501,3584 HL
van eysingalaan1  ,verblijfsobject.bag:0344010000008520,,member,,6618173,0344010000008520,90,Verblijfsobject in gebruik,woonfunctie,Van Eysingalaan,1,,,3527VA,Utrecht,1961,0344100000009745,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000008520,fme_point,,,,,,Van Eysingalaan,1,3527 VA
hamakerlaan36  ,verblijfsobject.bag:0344010000010604,,member,,6618222,0344010000010604,130,Verblijfsobject in gebruik,woonfunctie,Hamakerlaan,36,,,3571ZG,Utrecht,1964,0344100000067403,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000010604,fme_point,,,,,,Hamakerlaan,36,3571 ZG
staalstraat6 a ,verblijfsobject.bag:0344010000111926,,member,,6618308,0344010000111926,36,Verblijfsobject in gebruik,woonfunctie,Staalstraat,6,A,,3572RJ,Utrecht,1860,0344100000012701,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000111926,fme_point,,,,,,Staalstraat,6 A,3572 RJ
arthur van schendelstraat60  ,verblijfsobject.bag:0344010000002894,,member,,6618601,0344010000002894,144,Verblijfsobject in gebruik,woonfunctie,Arthur van Schendelstraat,60,,,3511ME,Utrecht,1991,0344100000023066,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000002894,fme_point,,,,,,Arthur van Schendelstraat,60,3511 ME
amerongseberg29  ,verblijfsobject.bag:0344010000003380,,member,,6618618,0344010000003380,98,Verblijfsobject in gebruik,woonfunctie,Amerongseberg,29,,,3524LL,Utrecht,1991,0344100000006552,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000003380,fme_point,,,,,,Amerongseberg,29,3524 LL
jaap edendreef32  ,verblijfsobject.bag:0344010000120849,,member,,6618680,0344010000120849,58,Verblijfsobject in gebruik,woonfunctie,Jaap Edendreef,32,,,3562AV,Utrecht,1966,0344100000079045,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000120849,fme_point,,,,,,Jaap Edendreef,32,3562 AV
van kleffenslaan133  ,verblijfsobject.bag:0344010000010201,,member,,6618721,0344010000010201,87,Verblijfsobject in gebruik,woonfunctie,Van Kleffenslaan,133,,,3527CS,Utrecht,1986,0344100000004216,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000010201,fme_point,,,,,,Van Kleffenslaan,133,3527 CS
van kleffenslaan115  ,verblijfsobject.bag:0344010000010042,,member,,6618719,0344010000010042,87,Verblijfsobject in gebruik,woonfunctie,Van Kleffenslaan,115,,,3527CR,Utrecht,1986,0344100000004216,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000010042,fme_point,,,,,,Van Kleffenslaan,115,3527 CR
van kleffenslaan141  ,verblijfsobject.bag:0344010000132260,,member,,6618722,0344010000132260,73,Verblijfsobject in gebruik,woonfunctie,Van Kleffenslaan,141,,,3527CS,Utrecht,1986,0344100000004216,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000132260,fme_point,,,,,,Van Kleffenslaan,141,3527 CS
van kleffenslaan167  ,verblijfsobject.bag:0344010000010208,,member,,6618725,0344010000010208,73,Verblijfsobject in gebruik,woonfunctie,Van Kleffenslaan,167,,,3527CS,Utrecht,1986,0344100000004216,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000010208,fme_point,,,,,,Van Kleffenslaan,167,3527 CS
marnixlaan32  ,verblijfsobject.bag:0344010000112558,,member,,6618811,0344010000112558,60,Verblijfsobject in gebruik,woonfunctie,Marnixlaan,32,,,3552HD,Utrecht,1919,0344100000006278,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000112558,fme_point,,,,,,Marnixlaan,32,3552 HD
marnixlaan56  ,verblijfsobject.bag:0344010000112567,,member,,6618820,0344010000112567,60,Verblijfsobject in gebruik,woonfunctie,Marnixlaan,56,,,3552HE,Utrecht,1919,0344100000019793,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000112567,fme_point,,,,,,Marnixlaan,56,3552 HE
marnixlaan62  ,verblijfsobject.bag:0344010000112569,,member,,6618822,0344010000112569,56,Verblijfsobject in gebruik,woonfunctie,Marnixlaan,62,,,3552HE,Utrecht,1919,0344100000028504,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000112569,fme_point,,,,,,Marnixlaan,62,3552 HE
gildstraat175  ,verblijfsobject.bag:0344010000003730,,member,,6618882,0344010000003730,76,Verblijfsobject in gebruik,woonfunctie,Gildstraat,175,,,3572EM,Utrecht,1915,0344100000053716,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000003730,fme_point,,,,,,Gildstraat,175,3572 EM
lamstraat53  ,verblijfsobject.bag:0344010000124745,,member,,6619012,0344010000124745,45,Verblijfsobject in gebruik,woonfunctie,Lamstraat,53,,,3523RV,Utrecht,1979,0344100000038086,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000124745,fme_point,,,,,,Lamstraat,53,3523 RV
van bijnkershoeklaan17  ,verblijfsobject.bag:0344010000006689,,member,,6619436,0344010000006689,74,Verblijfsobject in gebruik,woonfunctie,Van Bijnkershoeklaan,17,,,3527XA,Utrecht,1960,0344100000049645,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000006689,fme_point,,,,,,Van Bijnkershoeklaan,17,3527 XA
koningsweg52  ,verblijfsobject.bag:0344010000014599,,member,,6619490,0344010000014599,80,Verblijfsobject in gebruik,woonfunctie,Koningsweg,52,,,3582GJ,Utrecht,1959,0344100000023635,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000014599,fme_point,,,,,,Koningsweg,52,3582 GJ
auriollaan75  ,verblijfsobject.bag:0344010000135268,,member,,6619562,0344010000135268,40,Verblijfsobject in gebruik,woonfunctie,Auriollaan,75,,,3527ES,Utrecht,1960,0344100000052267,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000135268,fme_point,,,,,,Auriollaan,75,3527 ES
cauberg1  ,verblijfsobject.bag:0344010000007301,,member,,6619664,0344010000007301,119,Verblijfsobject in gebruik,woonfunctie,Cauberg,1,,,3524LK,Utrecht,1991,0344100000052168,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000007301,fme_point,,,,,,Cauberg,1,3524 LK
agavedreef113  ,verblijfsobject.bag:0344010000000941,,member,,6619782,0344010000000941,64,Verblijfsobject in gebruik,woonfunctie,Agavedreef,113,,,3563EL,Utrecht,1968,0344100000032748,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000000941,fme_point,,,,,,Agavedreef,113,3563 EL
eemstraat58  ,verblijfsobject.bag:0344010000006412,,member,,6619893,0344010000006412,110,Verblijfsobject in gebruik,woonfunctie,Eemstraat,58,,,3522SR,Utrecht,1980,0344100000079236,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000006412,fme_point,,,,,,Eemstraat,58,3522 SR
vechtplantsoen40  ,verblijfsobject.bag:0344010000030628,,member,,6620049,0344010000030628,82,Verblijfsobject in gebruik,woonfunctie,Vechtplantsoen,40,,,3554TD,Utrecht,1957,0344100000046377,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000030628,fme_point,,,,,,Vechtplantsoen,40,3554 TD
washingtondreef23  ,verblijfsobject.bag:0344010000030630,,member,,6620050,0344010000030630,60,Verblijfsobject in gebruik,woonfunctie,Washingtondreef,23,,,3564KB,Utrecht,1985,0344100000010403,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000030630,fme_point,,,,,,Washingtondreef,23,3564 KB
washingtondreef41  ,verblijfsobject.bag:0344010000030634,,member,,6620052,0344010000030634,70,Verblijfsobject in gebruik,woonfunctie,Washingtondreef,41,,,3564KB,Utrecht,1985,0344100000010403,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000030634,fme_point,,,,,,Washingtondreef,41,3564 KB
washingtondreef49  ,verblijfsobject.bag:0344010000030636,,member,,6620053,0344010000030636,80,Verblijfsobject in gebruik,woonfunctie,Washingtondreef,49,,,3564KB,Utrecht,1985,0344100000010403,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000030636,fme_point,,,,,,Washingtondreef,49,3564 KB
prinses irenelaan70  ,verblijfsobject.bag:0344010000122336,,member,,6620137,0344010000122336,76,Verblijfsobject in gebruik,woonfunctie,Prinses Irenelaan,70,,,3554HE,Utrecht,1962,0344100000007877,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000122336,fme_point,,,,,,Prinses Irenelaan,70,3554 HE
tongas4  ,verblijfsobject.bag:0344010000023120,,member,,6620236,0344010000023120,94,Verblijfsobject in gebruik,woonfunctie,Tongas,4,,,3524JV,Utrecht,1985,0344100000025372,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000023120,fme_point,,,,,,Tongas,4,3524 JV
aartsbisschop romerostraat341  ,verblijfsobject.bag:0344010000023102,,member,,6620228,0344010000023102,74,Verblijfsobject in gebruik,woonfunctie,Aartsbisschop Romerostraat,341,,,3573AN,Utrecht,1991,0344100000076716,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000023102,fme_point,,,,,,Aartsbisschop Romerostraat,341,3573 AN
van der marckstraat54  ,verblijfsobject.bag:0344010000015964,,member,,6620328,0344010000015964,41,Verblijfsobject in gebruik,woonfunctie,Van der Marckstraat,54,,,3554XK,Utrecht,1926,0344100000070601,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000015964,fme_point,,,,,,Van der Marckstraat,54,3554 XK
pahud de mortangesdreef140  ,verblijfsobject.bag:0344010000016415,,member,,6620444,0344010000016415,54,Verblijfsobject in gebruik,woonfunctie,Pahud de Mortangesdreef,140,,,3562AD,Utrecht,1966,0344100000020491,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000016415,fme_point,,,,,,Pahud de Mortangesdreef,140,3562 AD
pahud de mortangesdreef178  ,verblijfsobject.bag:0344010000132768,,member,,6620448,0344010000132768,54,Verblijfsobject in gebruik,woonfunctie,Pahud de Mortangesdreef,178,,,3562AE,Utrecht,1966,0344100000020491,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000132768,fme_point,,,,,,Pahud de Mortangesdreef,178,3562 AE
rhodosdreef136  ,verblijfsobject.bag:0344010000139636,,member,,6620464,0344010000139636,83,Verblijfsobject in gebruik,woonfunctie,Rhodosdreef,136,,,3562TJ,Utrecht,1966,0344100000074475,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000139636,fme_point,,,,,,Rhodosdreef,136,3562 TJ
texel49  ,verblijfsobject.bag:0344010000139193,,member,,6620472,0344010000139193,54,Verblijfsobject in gebruik,woonfunctie,Texel,49,,,3524AS,Utrecht,1982,0344100000038481,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000139193,fme_point,,,,,,Texel,49,3524 AS
surinamestraat62  ,verblijfsobject.bag:0344010000028226,,member,,6620554,0344010000028226,47,Verblijfsobject in gebruik,woonfunctie,Surinamestraat,62,,,3531KM,Utrecht,1979,0344100000055450,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000028226,fme_point,,,,,,Surinamestraat,62,3531 KM
koningin wilhelminalaan113  ,verblijfsobject.bag:0344010000031041,,member,,6620508,0344010000031041,74,Verblijfsobject in gebruik,woonfunctie,Koningin Wilhelminalaan,113,,,3527LC,Utrecht,1961,0344100000026989,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000031041,fme_point,,,,,,Koningin Wilhelminalaan,113,3527 LC
stationsstraat110  ,verblijfsobject.bag:0344010000028197,,member,,6620543,0344010000028197,146,Verblijfsobject in gebruik,woonfunctie,Stationsstraat,110,,,3511EJ,Utrecht,1975,0344100000139914,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000028197,fme_point,,,,,,Stationsstraat,110,3511 EJ
moeder teresalaan3  ,verblijfsobject.bag:0344010000017285,,member,,6620565,0344010000017285,105,Verblijfsobject in gebruik,woonfunctie,Moeder Teresalaan,3,,,3527WB,Utrecht,1987,0344100000069531,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000017285,fme_point,,,,,,Moeder Teresalaan,3,3527 WB
livingstonelaan402  ,verblijfsobject.bag:0344010000016365,,member,,6620592,0344010000016365,78,Verblijfsobject in gebruik,woonfunctie,Livingstonelaan,402,,,3526JA,Utrecht,1963,0344100000070264,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000016365,fme_point,,,,,,Livingstonelaan,402,3526 JA
livingstonelaan1260  ,verblijfsobject.bag:0344010000020552,,member,,6620673,0344010000020552,154,Verblijfsobject in gebruik,woonfunctie,Livingstonelaan,1260,,,3526JV,Utrecht,1969,0344100000004142,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000020552,fme_point,,,,,,Livingstonelaan,1260,3526 JV
rozenstraat10  ,verblijfsobject.bag:0344010000028603,,member,,6620695,0344010000028603,51,Verblijfsobject in gebruik,woonfunctie,Rozenstraat,10,,,3511BV,Utrecht,1990,0344100000050565,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000028603,fme_point,,,,,,Rozenstraat,10,3511 BV
schelpstraat14  ,verblijfsobject.bag:0344010000022874,,member,,6620909,0344010000022874,63,Verblijfsobject in gebruik,woonfunctie,Schelpstraat,14,,,3581VR,Utrecht,1978,0344100000054834,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000022874,fme_point,,,,,,Schelpstraat,14,3581 VR
ravellaan49  ,verblijfsobject.bag:0344010000023730,,member,,6620946,0344010000023730,80,Verblijfsobject in gebruik,woonfunctie,Ravellaan,49,,,3533JH,Utrecht,1961,0344100000066071,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000023730,fme_point,,,,,,Ravellaan,49,3533 JH
wim sonneveldlaan177  ,verblijfsobject.bag:0344010000139865,,member,,6621047,0344010000139865,154,Verblijfsobject in gebruik,woonfunctie,Wim Sonneveldlaan,177,,,3584ZR,Utrecht,1978,0344100000005124,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000139865,fme_point,,,,,,Wim Sonneveldlaan,177,3584 ZR
sfinxdreef9  ,verblijfsobject.bag:0344010000025341,,member,,6621232,0344010000025341,125,Verblijfsobject in gebruik,woonfunctie,Sfinxdreef,9,,,3564CN,Utrecht,1968,0344100000043413,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000025341,fme_point,,,,,,Sfinxdreef,9,3564 CN
marco pololaan150  ,verblijfsobject.bag:0344010000021977,,member,,6621376,0344010000021977,89,Verblijfsobject in gebruik,woonfunctie,Marco Pololaan,150,,,3526GM,Utrecht,1963,0344100000039649,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000021977,fme_point,,,,,,Marco Pololaan,150,3526 GM
timmerstraat25  ,verblijfsobject.bag:0344010000023610,,member,,6621409,0344010000023610,75,Verblijfsobject in gebruik,woonfunctie,Timmerstraat,25,,,3513XV,Utrecht,1978,0344100000041774,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000023610,fme_point,,,,,,Timmerstraat,25,3513 XV
taunus17  ,verblijfsobject.bag:0344010000027217,,member,,6621526,0344010000027217,127,Verblijfsobject in gebruik,woonfunctie,Taunus,17,,,3524HA,Utrecht,1979,0344100000024255,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000027217,fme_point,,,,,,Taunus,17,3524 HA
tirol76  ,verblijfsobject.bag:0344010000027880,,member,,6621674,0344010000027880,88,Verblijfsobject in gebruik,woonfunctie,Tirol,76,,,3524KM,Utrecht,1984,0344100000076545,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000027880,fme_point,,,,,,Tirol,76,3524 KM
nieuwlichtstraat76  ,verblijfsobject.bag:0344010000018529,,member,,6621559,0344010000018529,82,Verblijfsobject in gebruik,woonfunctie,Nieuwlichtstraat,76,,,3552GZ,Utrecht,1980,0344100000028670,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000018529,fme_point,,,,,,Nieuwlichtstraat,76,3552 GZ
nieuwlichtstraat83  ,verblijfsobject.bag:0344010000018531,,member,,6621560,0344010000018531,82,Verblijfsobject in gebruik,woonfunctie,Nieuwlichtstraat,83,,,3552GW,Utrecht,1980,0344100000033989,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000018531,fme_point,,,,,,Nieuwlichtstraat,83,3552 GW
tolsteegplantsoen41  ,verblijfsobject.bag:0344010000140424,,member,,6621626,0344010000140424,70,Verblijfsobject in gebruik,woonfunctie,Tolsteegplantsoen,41,,,3523AM,Utrecht,1956,0344100000025317,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000140424,fme_point,,,,,,Tolsteegplantsoen4,1,3523 AD
texel169  ,verblijfsobject.bag:0344010000025788,,member,,6621645,0344010000025788,93,Verblijfsobject in gebruik,woonfunctie,Texel,169,,,3524AT,Utrecht,1982,0344100000038481,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000025788,fme_point,,,,,,Texel,169,3524 AT
texel187  ,verblijfsobject.bag:0344010000025794,,member,,6621648,0344010000025794,93,Verblijfsobject in gebruik,woonfunctie,Texel,187,,,3524AT,Utrecht,1982,0344100000038481,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000025794,fme_point,,,,,,Texel,187,3524 AT
ravellaan127  ,verblijfsobject.bag:0344010000028698,,member,,6621723,0344010000028698,37,Verblijfsobject in gebruik,woonfunctie,Ravellaan,127,,,3533JL,Utrecht,1961,0344100000066071,Pand in gebruik,http://bag.basisregistraties.overheid.nl/bag/id/verblijfsobject/0344010000028698,fme_point,,,,,,Ravellaan,127,3533 JL
