"title","price","sold_at_date"
"Verkocht: Giessenplein 45 3522 KD Utrecht [funda]","289000","22 april 2020"
"Verkocht: Franz Schubertstraat 37 3533 GS Utrecht [funda]","825000","11 mei 2020"
"Verkocht: Katherijn van Leemputdreef 54 3561 TM Utrecht [funda]","325000","22 april 2020"
"Verkocht: The Nature - 3-kamer appartement bwnr. 28 3543 EB Utrecht [funda]","388000","16 maart 2020"
"Verkocht: Spinozaweg 29 3532 SB Utrecht [funda]","247500","14 mei 2020"
"Verkocht: Goedestraat 145 3572 RS Utrecht [funda]","465000","16 april 2020"
"Verkocht: Eisenhowerlaan 61 3527 HG Utrecht [funda]","400000","25 mei 2020"
"Verkocht: Gijsbrecht van Walenborchstraat 46 3515 BV Utrecht [funda]","549000","29 mei 2020"
"Verkocht: Sartreweg 65 3573 PW Utrecht [funda]","779000","26 mei 2020"
"Verkocht: Javastraat 9 3531 PL Utrecht [funda]","265000","10 april 2020"
"Verkocht: Barnsteenlaan 45 I 3523 BB Utrecht [funda]","275000","10 februari 2020"
"Verkocht: Lepelaarstraat 51 3582 SM Utrecht [funda]","325000","24 april 2020"
"Verkocht: Arthur van Schendelstraat 595 3511 MP Utrecht [funda]","325000","28 mei 2020"
"Verkocht: Greenville (Bouwnr. 19) 3541 DZ Utrecht [funda]","368665",""
"Verkocht: Kapeldwarsweg 8 3566 MP Utrecht [funda]","600000","10 januari 2020"
"Verkocht: Zwanenvechtlaan 126 3554 GN Utrecht [funda]","249000","14 mei 2020"
"Verkocht: Zaagmolenkade 9 BS 3515 AA Utrecht [funda]","365000","23 april 2020"
"Verkocht: De Savornin Lohmanstraat 19 C 3551 BS Utrecht [funda]","165000","29 mei 2020"
"Verkocht: Kapteynlaan 113 3571 XN Utrecht [funda]","275000","28 mei 2020"
"Verkocht: Duikerstraat 5 3582 TA Utrecht [funda]","460000","29 mei 2020"
"Verkocht: Rauwenhofflaan 118 3571 HL Utrecht [funda]","185000","29 mei 2020"
"Verkocht: Klifrakplantsoen 87 3544 RH Utrecht [funda]","450000","30 mei 2020"
"Verkocht: Beeldhouwersdijk 47 3541 AP Utrecht [funda]","599000","23 april 2020"
"Verkocht: Kanaalstraat 229 bis 3531 CJ Utrecht [funda]","379000","25 april 2020"
"Verkocht: Battutalaan 653 3526 VT Utrecht [funda]","249000","12 maart 2020"
"Verkocht: 't Goylaan 65 3525 AA Utrecht [funda]","499000","28 mei 2020"
"Verkocht: Kwartelstraat 46 3514 EX Utrecht [funda]","485000","28 mei 2020"
"Verkocht: Prof. Kohnstammstraat 53 3555 WL Utrecht [funda]","475000","28 april 2020"
"Verkocht: Cobradreef 21 - 22 3564 ET Utrecht [funda]","339000","17 april 2020"
"Verkocht: Auriollaan 57 3527 ES Utrecht [funda]","250000","28 mei 2020"
"Verkocht: Koolwitjeshof 63 3544 VG Utrecht [funda]","409500","17 april 2020"
"Verkocht: Europaplein 1130 3526 WX Utrecht [funda]","250000","21 april 2020"
"Verkocht: Asterstraat 25 3551 SW Utrecht [funda]","345000","16 april 2020"
"Verkocht: Waldeck Pyrmontkade 9 3583 TW Utrecht [funda]","945000",""
"Verkocht: Markstraat 19 3582 KJ Utrecht [funda]","425000",""
"Verkocht: Nicolaas Sopingiusstraat 42 3553 TM Utrecht [funda]","315000","18 april 2020"
"Verkocht: Van Hoornekade 101 3554 AS Utrecht [funda]","225000","18 mei 2020"
"Verkocht: Pieter de Hooghstraat 7 3583 RG Utrecht [funda]","350000","28 mei 2020"
"Verkocht: Pieter Nieuwlandstraat 108 3514 HL Utrecht [funda]","650000","14 mei 2020"
"Verkocht: Tirol 67 3524 KK Utrecht [funda]","335000","17 april 2020"
"Verkocht: Adriaan Menninckkwartier 17 3554 CS Utrecht [funda]","399000","17 maart 2020"
"Verkocht: Ardennen 25 3524 VC Utrecht [funda]","409500",""
"Verkocht: Karel Doormanlaan 71 3572 NH Utrecht [funda]","350000","29 mei 2020"
"Verkocht: Lange Nieuwstraat 101 B 3512 PG Utrecht [funda]","325000","23 april 2020"
"Verkocht: Albert van Dalsumlaan 587 3584 HM Utrecht [funda]","370000","10 maart 2020"
"Verkocht: Hermannus Elconiusstraat 88 3553 VH Utrecht [funda]","310000","29 mei 2020"
"Verkocht: Hasebroekstraat 64 3532 GM Utrecht [funda]","469500","24 april 2020"
"Verkocht: Henri�tte Roland Holststraat 56 3511 MV Utrecht [funda]","465000","25 maart 2020"
"Verkocht: F. Koolhovenstraat 57 3555 VG Utrecht [funda]","350000","26 mei 2020"
"Verkocht: Lijsterstraat 107 3514 TC Utrecht [funda]","550000","24 april 2020"
"Verkocht: Cuypersplantsoen 28 3544 LJ Utrecht [funda]","450000",""
"Verkocht: Van Eysingalaan 78 3527 VM Utrecht [funda]","279500","26 mei 2020"
"Verkocht: Stadswoningen - Steeg bnr. 43 3541 GB Utrecht [funda]","405000","19 maart 2020"
"Verkocht: Marnixlaan 298 A 3552 HK Utrecht [funda]","290000","18 maart 2020"
"Verkocht: Blauwkapelseweg 31 3572 KB Utrecht [funda]","495000","28 mei 2020"
"Verkocht: Balistraat 44 3531 PX Utrecht [funda]","380000","11 april 2020"
"Verkocht: Acaciastraat 29 3551 BE Utrecht [funda]","255000","19 april 2020"
"Verkocht: Richard Heubergerhof 11 3543 HZ Utrecht [funda]","485000","21 maart 2020"
"Verkocht: Stadswoningen - Steeg bnr. 40 3541 GB Utrecht [funda]","405000","19 maart 2020"
"Verkocht: Rijnlaan 106 A 3522 BS Utrecht [funda]","340000","14 april 2020"
"Verkocht: Amsterdamsestraatweg 169 G 3551 CA Utrecht [funda]","275000","27 mei 2020"
"Verkocht: Carel Willinkstraat 43 3544 MA Utrecht [funda]","289000","22 april 2020"
"Verkocht: Bouwnummer (Bouwnr. 111) 3541 Utrecht [funda]","575000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 105) 3541 Utrecht [funda]","397500","21 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 112) 3541 Utrecht [funda]","397500","12 juli 2019"
"Verkocht: Pablo Picassostraat 134 3544 NX Utrecht [funda]","250000","28 april 2020"
"Verkocht: Normandi� 32 3524 RK Utrecht [funda]","275000","27 mei 2020"
"Verkocht: Vleutenseweg 400 3532 HW Utrecht [funda]","335000","28 mei 2020"
"Verkocht: Bouwnummer (Bouwnr. 113) 3541 Utrecht [funda]","535000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 115) 3541 Utrecht [funda]","625000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 116) 3541 Utrecht [funda]","615000","29 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 117) 3541 Utrecht [funda]","650000","29 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 118) 3541 Utrecht [funda]","650000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 120) 3541 Utrecht [funda]","630000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 201) 3541 Utrecht [funda]","500000","29 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 202) 3541 Utrecht [funda]","515000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 205) 3541 Utrecht [funda]","692500","10 oktober 2019"
"Verkocht: Bouwnummer (Bouwnr. 208) 3541 Utrecht [funda]","700000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 213) 3541 Utrecht [funda]","395000","29 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 222) 3541 Utrecht [funda]","490000","16 november 2019"
"Verkocht: Bouwnummer (Bouwnr. 223) 3541 Utrecht [funda]","490000","27 augustus 2019"
"Verkocht: Bouwnummer (Bouwnr. 210) 3541 Utrecht [funda]","290000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 211) 3541 Utrecht [funda]","345000","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 212) 3541 Utrecht [funda]","397500","12 juli 2019"
"Verkocht: Lauwerecht 157 3515 GR Utrecht [funda]","375000","28 mei 2020"
"Verkocht: Bouwnummer (Bouwnr. 220) 3541 Utrecht [funda]","397500","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 221) 3541 Utrecht [funda]","397500","12 juli 2019"
"Verkocht: Bouwnummer (Bouwnr. 217) 3541 Utrecht [funda]","385000","12 juli 2019"
"Verkocht: David van Mollemstraat 3 3513 GA Utrecht [funda]","350000","13 mei 2020"
"Verkocht: Tolsteegsingel 5 B 3582 AC Utrecht [funda]","445000","10 april 2020"
"Verkocht: Haroekoeplein 55 3531 WK Utrecht [funda]","350000","27 mei 2020"
"Verkocht: Oudegracht 401 BA 3511 PH Utrecht [funda]","525000","25 mei 2020"
"Verkocht: Ina Boudier-Bakkerlaan 30 D 3582 VA Utrecht [funda]","191000","28 mei 2020"
"Verkocht: Obbinklaan 46 3571 NH Utrecht [funda]","195000","28 mei 2020"
"Verkocht: Herenweg 93 3513 CD Utrecht [funda]","300000","22 april 2020"
"Verkocht: Geraniumstraat 42 3551 HD Utrecht [funda]","250000","22 mei 2020"
"Verkocht: Herculeslaan 144 3584 AB Utrecht [funda]","695000","28 mei 2020"
"Verkocht: Hartingstraat 274 3511 HV Utrecht [funda]","450000","24 april 2020"
"Verkocht: Johan de Meesterstraat 115 3532 EJ Utrecht [funda]","275000","21 april 2020"
"Verkocht: Hooft Graaflandstraat 8 3525 VV Utrecht [funda]","425000","11 mei 2020"
"Verkocht: Racinelaan 16 3533 VM Utrecht [funda]","550000","28 april 2020"
"Verkocht: Amsterdamsestraatweg 903 3555 HN Utrecht [funda]","500000",""
"Verkocht: Schelpstraat 14 3581 VR Utrecht [funda]","375000","27 mei 2020"
"Verkocht: Byronstraat 13 3533 VW Utrecht [funda]","535000","28 mei 2020"
"Verkocht: Minstraat 58 bis 3582 CD Utrecht [funda]","335000",""
"Verkocht: Cornelis Dirkszstraat 153 3554 VK Utrecht [funda]","350000","29 mei 2020"
"Verkocht: Busken Huetstraat 60 3532 GV Utrecht [funda]","240000","16 januari 2020"
"Verkocht: Nieuwegracht 84 84 bis 3512 LW Utrecht [funda]","425000","21 maart 2020"
"Verkocht: Oldenburgerstraat 203 3573 SJ Utrecht [funda]","435000",""
"Verkocht: Veenhof 30 3515 EW Utrecht [funda]","185000","19 maart 2020"
"Verkocht: Petemoederslaan 14 bis 3552 AH Utrecht [funda]","320000","17 maart 2020"
"Verkocht: Einsteindreef 71 A 3562 XT Utrecht [funda]","250000","18 mei 2020"
"Verkocht: Nieuwlichtstraat 83 3552 GW Utrecht [funda]","285000","24 april 2020"
"Verkocht: Tigrisdreef 59 3564 GH Utrecht [funda]","300000",""
"Verkocht: Hartingstraat 6 bis-D 3511 HT Utrecht [funda]","130000","15 mei 2020"
"Verkocht: Veldstraat 3 3551 SG Utrecht [funda]","349000","29 mei 2020"
"Verkocht: Seringstraat 6 3551 TL Utrecht [funda]","350000","17 april 2020"
"Verkocht: Lessinglaan 84 3533 AZ Utrecht [funda]","585000","13 mei 2020"
"Verkocht: Concordiastraat 55 3551 EL Utrecht [funda]","329000","15 april 2020"
"Verkocht: Leeuweplaats bwnr. 1 3541 GS Utrecht [funda]","729000","31 oktober 2019"
"Verkocht: Willem van Noortstraat 116 3514 GH Utrecht [funda]","397000","14 april 2020"
"Verkocht: Asserlaan 17 3527 VZ Utrecht [funda]","295000","30 april 2020"
"Verkocht: Javastraat 3 3531 PL Utrecht [funda]","259000","23 mei 2020"
"Verkocht: Orchideestraat 6 3551 GJ Utrecht [funda]","235000","28 april 2020"
"Verkocht: Abeelstraat 13 3552 RC Utrecht [funda]","319000","24 april 2020"
"Verkocht: Sternstraat 18 3582 TC Utrecht [funda]","479000","17 april 2020"
"Verkocht: Grasstraat 31 3572 TV Utrecht [funda]","325000","15 mei 2020"
"Verkocht: Woudsenderraklaan 71 3544 PT Utrecht [funda]","425000","14 april 2020"
"Verkocht: Singeldwarsstraat 32 3513 BT Utrecht [funda]","350000","29 mei 2020"
"Verkocht: Van Vollenhovenlaan 48 3527 JR Utrecht [funda]","250000","19 mei 2020"
"Verkocht: Johannes Camphuysstraat 53 bis 3531 SE Utrecht [funda]","385000","10 mei 2020"
"Verkocht: Amsterdamsestraatweg 408 BS 3551 CX Utrecht [funda]","379000","22 april 2020"
"Verkocht: Vleutenseweg 66 B 3532 HL Utrecht [funda]","250000","19 mei 2020"
"Verkocht: The Nature - 2-kamer appartement bwnr. 42 3543 EB Utrecht [funda]","332000","17 maart 2020"
"Verkocht: Croeselaan 181 A 3521 BM Utrecht [funda]","260000","22 mei 2020"
"Verkocht: Nicolaas Sopingiusstraat 13 3553 TK Utrecht [funda]","200000","18 april 2020"
"Verkocht: Voorsterbeeklaan 35 3521 DH Utrecht [funda]","375000","22 april 2020"
"Verkocht: Marowijnedreef 3 3563 SE Utrecht [funda]","219000","29 mei 2020"
"Verkocht: Jazzsingel 95 3543 GA Utrecht [funda]","489500","14 mei 2020"
"Verkocht: Berlagestraat 148 3555 CW Utrecht [funda]","175000","14 april 2020"
"Verkocht: Citroenvlinder 6 3544 DG Utrecht [funda]","485000","30 april 2020"
"Verkocht: Jongeneelwerf 3 3513 DD Utrecht [funda]","500000","22 mei 2020"
"Verkocht: Stuivingastraat 33 3544 LE Utrecht [funda]","438000","15 april 2020"
"Verkocht: Billie Holidaystraat 2 3543 EJ Utrecht [funda]","429000","26 mei 2020"
"Verkocht: Henri Matissehof 15 3544 KB Utrecht [funda]","450000","14 april 2020"
"Verkocht: Leidseweg 100 3533 HA Utrecht [funda]","1135000","26 mei 2020"
"Verkocht: Prof. Fischerlaan 43 3572 MA Utrecht [funda]","745000","24 april 2020"
"Verkocht: Heemstedelaan 97 3523 KE Utrecht [funda]","295000","13 mei 2020"
"Verkocht: Louis Armstronglaan 716 3543 EB Utrecht [funda]","332000","17 maart 2020"
"Verkocht: Hopakker 77 3514 BV Utrecht [funda]","300000","22 mei 2020"
"Verkocht: Jekerstraat 31 3521 EC Utrecht [funda]","480000","31 mei 2020"
"Verkocht: Satijnvlinder 48 3544 VX Utrecht [funda]","512500","23 april 2020"
"Verkocht: Burgemeester van Tuyllkade 132 3553 AP Utrecht [funda]","225000","21 mei 2020"
"Verkocht: Weerdsingel W.Z. 18 N 3513 BB Utrecht [funda]","240000","31 mei 2020"
"Verkocht: M.A. de Ruyterstraat 36 3572 XN Utrecht [funda]","260000","14 mei 2020"
"Verkocht: Samoas 15 3524 JW Utrecht [funda]","315000","11 mei 2020"
"Verkocht: Zaagmolenkade 14 3515 AB Utrecht [funda]","375000","11 mei 2020"
"Verkocht: Victor Hugoplantsoen 14 -I 3533 CG Utrecht [funda]","295000","16 mei 2020"
"Verkocht: Aartsbisschop Romerostraat 193 3573 AH Utrecht [funda]","275000",""
"Verkocht: Antonius Matthaeuslaan 24 3515 AS Utrecht [funda]","225000","18 mei 2020"
"Verkocht: Van Koetsveldstraat 52 3532 ET Utrecht [funda]","340000","20 mei 2020"
"Verkocht: Oscar Hammersteinstraat 36 3543 CW Utrecht [funda]","269500","13 mei 2020"
"Verkocht: Gruttersdijk 27 N 3514 BH Utrecht [funda]","275000","21 mei 2020"
"Verkocht: Aakplein 7 3534 PG Utrecht [funda]","359000","30 april 2020"
"Verkocht: Roggestraat 21 3572 VX Utrecht [funda]","535000","10 juni 2020"
"Verkocht: Boccacciopad 28 3543 BS Utrecht [funda]","384500","25 mei 2020"
"Verkocht: Talmalaan 49 3515 CW Utrecht [funda]","565000","20 mei 2020"
"Verkocht: Hooft Graaflandstraat 173 3525 VS Utrecht [funda]","450000","27 mei 2020"
"Verkocht: Weerdsingel O.Z. 21 3514 AB Utrecht [funda]","1295000",""
"Verkocht: Daendelsstraat 17 3531 GA Utrecht [funda]","250000","26 april 2020"
"Verkocht: Samoas 20 3524 JW Utrecht [funda]","325000","28 mei 2020"
"Verkocht: Floris Heermalestraat 30 3514 VX Utrecht [funda]","299000","18 mei 2020"
"Verkocht: Lam�rislaan 43 3571 LA Utrecht [funda]","485000","10 maart 2020"
"Verkocht: Ravellaan 133 3533 JL Utrecht [funda]","165000","15 april 2020"
"Verkocht: Abstederdijk 32 A J 3582 BM Utrecht [funda]","375000","16 april 2020"
"Verkocht: Balistraat 80 3531 PZ Utrecht [funda]","375000","14 april 2020"
"Verkocht: Stadhouderslaan 56 3583 JK Utrecht [funda]","839000","18 maart 2020"
"Verkocht: Ondiep 95 3552 EC Utrecht [funda]","520000","30 april 2020"
"Verkocht: St.-Ludgerusstraat 72 3553 CS Utrecht [funda]","459000","29 april 2020"
"Verkocht: Prinses Ireneplateau 19 3554 HW Utrecht [funda]","250000",""
"Verkocht: Stadswoningen - Groene Vizier bnr. 23 3541 GB Utrecht [funda]","465000","10 juni 2020"
"Verkocht: Bolstraat 23 Bis 3581 WS Utrecht [funda]","349000","27 mei 2020"
"Verkocht: Detmoldstraat 74 2 3523 GG Utrecht [funda]","265000","19 mei 2020"
"Verkocht: Paulus van Vianenstraat 6 3552 AR Utrecht [funda]","300000","14 april 2020"
"Verkocht: Blauwkapelseweg 81 C 3572 KD Utrecht [funda]","379000","29 april 2020"
"Verkocht: Karel Doormanlaan 59 3572 NG Utrecht [funda]","395000","19 mei 2020"
"Verkocht: Spieghelstraat 5 3521 XL Utrecht [funda]","349000","22 mei 2020"
"Verkocht: Berkelstraat 125 3522 EM Utrecht [funda]","375000","20 mei 2020"
"Verkocht: Tesselschadestraat 1 B 3521 XR Utrecht [funda]","299000","13 april 2020"
"Verkocht: Magnoliastraat 21 3551 GR Utrecht [funda]","200000","22 mei 2020"
"Verkocht: Miltenburgstraat 35 3552 XH Utrecht [funda]","235000","15 mei 2020"
"Verkocht: Leo Fallplantsoen 27 3543 HG Utrecht [funda]","300000","19 mei 2020"
"Verkocht: Billitonkade 7 bis 3531 TE Utrecht [funda]","385000","13 mei 2020"
"Verkocht: Azi�laan 408 3526 SM Utrecht [funda]","250000","23 april 2020"
"Verkocht: Heijermansstraat 20 3532 EH Utrecht [funda]","320000","26 maart 2020"
"Verkocht: Bouwstraat 67 B 3572 SP Utrecht [funda]","259000","10 april 2020"
"Verkocht: Prof. van Bemmelenlaan 67 3571 EL Utrecht [funda]","649000",""
"Verkocht: Croeselaan 285 3521 BS Utrecht [funda]","335000","15 april 2020"
"Verkocht: Obbinklaan 50 3571 NH Utrecht [funda]","200000","11 mei 2020"
"Verkocht: Leeuweplaats (Bouwnr. 17) 3541 GS Utrecht [funda]","661500","12 juni 2020"
"Verkocht: Nicolaasweg 209 3581 VH Utrecht [funda]","525000","28 april 2020"
"Verkocht: Pedro Luis Bri�nstraat 19 3573 BT Utrecht [funda]","269000","10 april 2020"
"Verkocht: Rijnvliet Midden | Fase 6 (Bouwnr. 603) 3545 DG Utrecht [funda]","591000","16 oktober 2019"
"Verkocht: Weltevredenstraat 45 3531 XR Utrecht [funda]","315000","25 mei 2020"
"Verkocht: Julianaweg 324 3523 XK Utrecht [funda]","449000","24 april 2020"
"Verkocht: Piet Heinstraat 26 3582 BZ Utrecht [funda]","400000","19 mei 2020"
"Verkocht: Bakhuizen van den Brinkstraat 9 bis 3532 GA Utrecht [funda]","175000","12 mei 2020"
"Verkocht: Vestibule (Bouwnr. 32) 3541 BC Utrecht [funda]","459500","18 juli 2019"
"Verkocht: Queridostraat 7 bis A 3532 EA Utrecht [funda]","265000","18 mei 2020"
"Verkocht: Barnsteenlaan 31 3523 BB Utrecht [funda]","275000","11 mei 2020"
"Verkocht: Miltenburgstraat 27 3552 XH Utrecht [funda]","225000","30 april 2020"
"Verkocht: Jasmijnstraat 4 3551 SR Utrecht [funda]","400000","14 mei 2020"
"Verkocht: Johann Sebastian Bachstraat 73 3533 XB Utrecht [funda]","585000","21 mei 2020"
"Verkocht: Galvanistraat 23 3553 RA Utrecht [funda]","299500","19 mei 2020"
"Verkocht: Dickenslaan 54 1 3533 BZ Utrecht [funda]","279000","24 april 2020"
"Verkocht: Washingtondreef 25 3564 KB Utrecht [funda]","225000","11 april 2020"
"Verkocht: Vleutenseweg 126 3532 HN Utrecht [funda]","295000","30 mei 2020"
"Verkocht: Lessinglaan 110 3533 AZ Utrecht [funda]","599000","20 mei 2020"
"Verkocht: Mauritsstraat 5 3583 HE Utrecht [funda]","1495000","15 mei 2020"
"Verkocht: Iepstraat 27 3581 LK Utrecht [funda]","300000","11 mei 2020"
"Verkocht: Johan de Meesterstraat 40 3532 EK Utrecht [funda]","479000","25 mei 2020"
"Verkocht: Boomstraat 26 Bis 3582 KS Utrecht [funda]","439000","20 mei 2020"
"Verkocht: Van Vollenhovenlaan 120 3527 JS Utrecht [funda]","219000","20 april 2020"
"Verkocht: Tolsteegplantsoen 47 1 3523 AN Utrecht [funda]","315000","18 mei 2020"
"Verkocht: Cornelis Drebbelstraat 9 3514 HS Utrecht [funda]","595000","15 april 2020"
"Verkocht: Leidseweg 202 3533 HD Utrecht [funda]","295000","18 april 2020"
"Verkocht: Cayennedreef 19 3563 SB Utrecht [funda]","235000","21 april 2020"
"Verkocht: Florijn - Appartementen bnr. 17 3541 GB Utrecht [funda]","225000","15 mei 2020"
"Verkocht: Vogelsanglaan 28 3571 ZM Utrecht [funda]","419500","20 mei 2020"
"Verkocht: Washingtondreef 73 3564 KC Utrecht [funda]","170000","24 april 2020"
"Verkocht: Gildstraat 112 3572 ES Utrecht [funda]","685000","18 mei 2020"
"Verkocht: Runstraat 24 3522 RH Utrecht [funda]","439000","13 mei 2020"
"Verkocht: Richard Wagnerlaan 6 3533 GC Utrecht [funda]","600000","13 mei 2020"
"Verkocht: Lindestraat 32 3581 LS Utrecht [funda]","500000","28 maart 2020"
"Verkocht: Prins Bernhardplein 15 3555 AK Utrecht [funda]","229000","24 april 2020"
"Verkocht: Hopakker 75 3514 BV Utrecht [funda]","525000","24 april 2020"
"Verkocht: 63 | Appartement | De Veiling 3544 JJ Utrecht [funda]","458000","18 juli 2019"
"Verkocht: Rochus Meeuwiszstraat 1 3554 VR Utrecht [funda]","349000","17 april 2020"
"Verkocht: 64 | Appartement | De Veiling 3544 JJ Utrecht [funda]","455000","18 maart 2020"
"Verkocht: Greenville (Bouwnr. 5) 3541 DZ Utrecht [funda]","463665","12 maart 2020"
"Verkocht: Pablo Picassostraat 173 3544 NX Utrecht [funda]","285000","16 april 2020"
"Verkocht: Stadswoningen - Laan bnr. 7 3541 GB Utrecht [funda]","465000","12 mei 2020"
"Verkocht: Texel 27 3524 AR Utrecht [funda]","150000","26 maart 2020"
"Verkocht: Anthoniedijk 15 bis 3552 XC Utrecht [funda]","150000","10 april 2020"
"Verkocht: Van Lynden van Sandenburglaan 26 3571 BC Utrecht [funda]","675000","17 april 2020"
"Verkocht: Van Koetsveldstraat 103 3532 ER Utrecht [funda]","259500","23 maart 2020"
"Verkocht: New Yorkdreef 15 3564 KE Utrecht [funda]","199000","11 mei 2020"
"Verkocht: Knopstraat 19 3551 ES Utrecht [funda]","475000","20 april 2020"
"Verkocht: Van Lennepstraat 33 3532 TK Utrecht [funda]","545000",""
"Verkocht: Ondiep 147 3552 EE Utrecht [funda]","225000","22 april 2020"
"Verkocht: Tigrisdreef 67 3564 GH Utrecht [funda]","300000","28 april 2020"
"Verkocht: Van Meursstraat 68 3532 CK Utrecht [funda]","450000","24 april 2020"
"Verkocht: Stephensonstraat 44 3553 GS Utrecht [funda]","450000","10 april 2020"
"Verkocht: 81 | Hoekwoning | De Veiling 3544 JJ Utrecht [funda]","494000","17 april 2020"
"Verkocht: R.A. Kartinistraat 51 3573 XA Utrecht [funda]","550000","21 april 2020"
"Verkocht: Marnixlaan 18 3552 HD Utrecht [funda]","225000","26 maart 2020"
"Verkocht: Ferdinand Bolstraat 43 3583 AP Utrecht [funda]","410000","21 april 2020"
"Verkocht: Cauberg 1 3524 LK Utrecht [funda]","419500","17 april 2020"
"Verkocht: Bouwstraat 40 3572 ST Utrecht [funda]","400000","15 april 2020"
"Verkocht: St.-Winfridusstraat 56 3553 SG Utrecht [funda]","200000","15 april 2020"
"Verkocht: Herenhuis Type A - PB (Bouwnr. 4) 3541 EW Utrecht [funda]","725000","15 mei 2020"
"Verkocht: C�sar Domelahof 12 3544 MJ Utrecht [funda]","494500","20 maart 2020"
"Verkocht: Spinozaweg 63 bs 3532 SE Utrecht [funda]","219000","14 april 2020"
"Verkocht: Heemstedelaan 147 3523 KE Utrecht [funda]","325000","27 april 2020"
"Verkocht: Lange Nieuwstraat 51 B 3512 PD Utrecht [funda]","569000","12 maart 2020"
"Verkocht: Schimmelpennincklaan 34 3571 BJ Utrecht [funda]","739500","24 april 2020"
